time,5min,10min,15min,20min,25min
00:00:30,0.008957,0.003905,0.00235,0.001616,0.001197
00:01:00,0.018914,0.008246,0.004962,0.003413,0.002527
00:01:30,0.036256,0.01667,0.010407,0.007381,0.005619
00:02:00,0.055221,0.025899,0.016377,0.011735,0.009014
00:02:30,0.073047,0.035415,0.022831,0.016593,0.012892
00:03:00,0.092269,0.045705,0.029819,0.021857,0.017097
00:03:30,0.107115,0.054488,0.036091,0.026737,0.021088
00:04:00,0.123017,0.06393,0.042844,0.031997,0.025393
00:04:30,0.134092,0.071213,0.048331,0.036416,0.0291
00:05:00,0.145906,0.079015,0.054219,0.041165,0.033086
00:05:30,0.124421,0.084669,0.058714,0.044915,0.036312
00:06:00,0.10017,0.09071,0.063527,0.048935,0.039774
00:06:30,0.086319,0.094915,0.067051,0.051979,0.04246
00:07:00,0.071679,0.0994,0.070819,0.055238,0.045338
00:07:30,0.06279,0.102439,0.0735,0.057634,0.047506
00:08:00,0.053366,0.105677,0.076363,0.060196,0.049826
00:08:30,0.047367,0.107832,0.078361,0.062041,0.051537
00:09:00,0.040993,0.110126,0.080492,0.064011,0.053366
00:09:30,0.036778,0.111634,0.081959,0.06541,0.054693
00:10:00,0.032293,0.113239,0.083523,0.066903,0.056111
00:10:30,0.029234,0.097665,0.084589,0.067951,0.057129
00:11:00,0.025975,0.080302,0.085725,0.069069,0.058216
00:11:30,0.023694,0.069966,0.086494,0.069848,0.058989
00:12:00,0.021261,0.059019,0.087313,0.070679,0.059815
00:12:30,0.019521,0.052157,0.087865,0.071254,0.060399
00:13:00,0.017663,0.044871,0.088453,0.071868,0.061022
00:13:30,0.01631,0.040114,0.088847,0.072292,0.06146
00:14:00,0.014863,0.035054,0.089268,0.072743,0.061929
00:14:30,0.013793,0.031638,0.089549,0.073054,0.062257
00:15:00,0.012648,0.028,0.089849,0.073385,0.062607
00:15:30,0.011788,0.025476,0.078341,0.073612,0.062853
00:16:00,0.010868,0.022785,0.065539,0.073854,0.063114
00:16:30,0.010169,0.020874,0.057648,0.07402,0.063297
00:17:00,0.009421,0.018834,0.049277,0.074197,0.063492
00:17:30,0.008845,0.017358,0.043884,0.074318,0.063628
00:18:00,0.008229,0.015781,0.038151,0.074448,0.063773
00:18:30,0.007751,0.014619,0.034324,0.065468,0.063874
00:19:00,0.007239,0.013377,0.030249,0.055482,0.063982
00:19:30,0.006837,0.01245,0.027448,0.057522,0.064057
00:20:00,0.006407,0.011457,0.024462,0.060102,0.064137
00:20:30,0.006068,0.010706,0.022359,0.053401,0.064193
00:21:00,0.005704,0.009902,0.020115,0.045872,0.064252
00:21:30,0.005414,0.009286,0.018501,0.040972,0.064294
00:22:00,0.005104,0.008627,0.016777,0.03576,0.064338
00:22:30,0.004855,0.008117,0.015515,0.032251,0.064368
00:23:00,0.004589,0.00757,0.014166,0.028514,0.064401
00:23:30,0.004374,0.007144,0.013163,0.025928,0.05699
00:24:00,0.004143,0.006686,0.01209,0.023169,0.04875
00:24:30,0.003957,0.006326,0.011282,0.021215,0.050304
00:25:00,0.003756,0.00594,0.010417,0.019128,0.05229
00:25:30,0.003593,0.005634,0.009757,0.017621,0.046719
00:26:00,0.003418,0.005306,0.00905,0.01601,0.040465
00:26:30,0.003275,0.005044,0.008506,0.014825,0.036323
00:27:00,0.003121,0.004763,0.007922,0.013559,0.031914
00:27:30,0.002995,0.004537,0.007468,0.012614,0.028903
00:28:00,0.002859,0.004294,0.006982,0.011603,0.025694
00:28:30,0.002747,0.004098,0.0066,0.010839,0.023447
00:29:00,0.002626,0.003888,0.006191,0.010021,0.021048
00:29:30,0.002527,0.003717,0.005867,0.009395,0.019332
00:30:00,0.00242,0.003533,0.005519,0.008725,0.017499
00:30:30,0.002331,0.003383,0.005243,0.008207,0.016163
00:31:00,0.002235,0.003222,0.004946,0.007652,0.014734
00:31:30,0.002155,0.00309,0.004708,0.007219,0.013676
00:32:00,0.00207,0.002948,0.004452,0.006755,0.012545
00:32:30,0.001998,0.002831,0.004246,0.00639,0.011695
