time,5min,10min,15min,20min,25min
00:00:30,0.004054,0.001749,0.001049,0.000721,0.000533
00:01:00,0.00941,0.003961,0.002346,0.0016,0.001177
00:01:30,0.019822,0.008569,0.005207,0.003632,0.002729
00:02:00,0.033608,0.014561,0.008884,0.006212,0.004683
00:02:30,0.049389,0.021854,0.013496,0.009516,0.007229
00:03:00,0.067321,0.030462,0.019035,0.013523,0.01032
00:03:30,0.083851,0.039073,0.024818,0.017808,0.013692
00:04:00,0.100501,0.048255,0.031128,0.022577,0.017488
00:04:30,0.114237,0.056476,0.037025,0.027147,0.021209
00:05:00,0.127293,0.064696,0.043073,0.031897,0.025123
00:05:30,0.121417,0.071661,0.04836,0.03618,0.028703
00:06:00,0.106882,0.078396,0.05358,0.040468,0.03233
00:06:30,0.094521,0.083895,0.05799,0.044161,0.035523
00:07:00,0.081662,0.089148,0.062271,0.047779,0.038676
00:07:30,0.071721,0.093368,0.065816,0.050839,0.041378
00:08:00,0.062357,0.097361,0.069203,0.053785,0.044003
00:08:30,0.055197,0.100551,0.071964,0.056255,0.046223
00:09:00,0.048569,0.103525,0.074596,0.058619,0.048371
00:09:30,0.043406,0.10585,0.076717,0.060569,0.050163
00:10:00,0.038616,0.107999,0.078717,0.062425,0.051879
00:10:30,0.034834,0.100639,0.080332,0.063949,0.053313
00:11:00,0.031288,0.089471,0.081849,0.065385,0.054681
00:11:30,0.028453,0.079944,0.083064,0.066548,0.055811
00:12:00,0.025775,0.070018,0.084199,0.067649,0.056879
00:12:30,0.023594,0.062125,0.085109,0.068548,0.05776
00:13:00,0.021528,0.054546,0.08595,0.069397,0.058594
00:13:30,0.019827,0.048603,0.086625,0.070086,0.059278
00:14:00,0.018201,0.043033,0.087252,0.07073,0.059923
00:14:30,0.016849,0.038658,0.087754,0.071253,0.060451
00:15:00,0.01555,0.034565,0.088218,0.071737,0.060949
00:15:30,0.014453,0.031309,0.082203,0.072128,0.061357
00:16:00,0.013403,0.028254,0.073539,0.072493,0.061739
00:16:30,0.012513,0.025769,0.066123,0.07279,0.062053
00:17:00,0.011655,0.023422,0.058383,0.073066,0.062347
00:17:30,0.010925,0.021509,0.052195,0.07329,0.062587
00:18:00,0.010214,0.019686,0.046216,0.073497,0.062809
00:18:30,0.009603,0.018181,0.041483,0.06874,0.06299
00:19:00,0.009012,0.016741,0.037027,0.061933,0.06316
00:19:30,0.0085,0.015536,0.033472,0.060581,0.063299
00:20:00,0.007997,0.014383,0.030134,0.060819,0.06343
00:20:30,0.007561,0.013406,0.027439,0.056918,0.063537
00:21:00,0.007136,0.012464,0.024885,0.051585,0.063636
