time,5min,10min,15min,20min,25min
00:00:30,0.015771,0.006842,0.004111,0.002826,0.002093
00:01:00,0.034322,0.014724,0.008816,0.006053,0.004478
00:01:30,0.069833,0.031083,0.019111,0.013426,0.010162
00:02:00,0.112671,0.050492,0.031222,0.022056,0.016777
00:02:30,0.161092,0.073495,0.045949,0.032782,0.025084
00:03:00,0.217501,0.100362,0.063084,0.045153,0.03473
00:03:30,0.273139,0.127893,0.081115,0.058358,0.045112
00:04:00,0.336429,0.159149,0.10154,0.07343,0.056879
00:04:30,0.396727,0.189552,0.121697,0.088438,0.068786
00:05:00,0.463058,0.223654,0.144328,0.105207,0.082091
00:05:30,0.460197,0.256319,0.166191,0.121581,0.095093
00:06:00,0.438918,0.291661,0.190285,0.139698,0.109495
00:06:30,0.423221,0.324326,0.213216,0.157084,0.123511
00:07:00,0.398274,0.35786,0.23746,0.175834,0.138691
00:07:30,0.37569,0.387486,0.259703,0.193447,0.15311
00:08:00,0.3472,0.416514,0.282131,0.211611,0.168233
00:08:30,0.32179,0.441356,0.302,0.228055,0.182205
00:09:00,0.294186,0.465008,0.321382,0.244406,0.196319
00:09:30,0.270432,0.48508,0.3381,0.258822,0.208932
00:10:00,0.246465,0.503992,0.354166,0.272819,0.221391
00:10:30,0.226112,0.482496,0.367949,0.285021,0.23231
00:11:00,0.20622,0.448404,0.381058,0.296722,0.242902
00:11:30,0.189353,0.420613,0.392198,0.306796,0.252114
00:12:00,0.173107,0.388319,0.402711,0.316396,0.260998
00:12:30,0.159316,0.361022,0.411683,0.324666,0.268705
00:13:00,0.146059,0.331462,0.42022,0.332565,0.276077
00:13:30,0.134787,0.306053,0.427558,0.339388,0.282456
00:14:00,0.12397,0.279906,0.434528,0.345902,0.288566
00:14:30,0.114728,0.25762,0.440519,0.351559,0.293887
00:15:00,0.105853,0.235556,0.446169,0.356954,0.298994
00:15:30,0.098222,0.216767,0.424627,0.36162,0.303461
00:16:00,0.090929,0.198524,0.394732,0.366043,0.307735
00:16:30,0.08459,0.182983,0.370019,0.369884,0.311478
00:17:00,0.078565,0.168027,0.342281,0.373512,0.315037
00:17:30,0.073358,0.155242,0.318625,0.376656,0.318144
00:18:00,0.068371,0.142972,0.293345,0.379597,0.321089
00:18:30,0.064091,0.132455,0.271571,0.361831,0.323654
00:19:00,0.06002,0.122367,0.249409,0.337782,0.326071
00:19:30,0.056502,0.113669,0.23039,0.336473,0.328176
00:20:00,0.053131,0.105336,0.211558,0.338409,0.330153
00:20:30,0.050223,0.098073,0.195426,0.32111,0.331874
00:21:00,0.047469,0.091165,0.179761,0.299256,0.333485
00:21:30,0.045062,0.085107,0.166313,0.280874,0.334884
00:22:00,0.042719,0.079264,0.153353,0.261178,0.336187
00:22:30,0.040665,0.074201,0.142193,0.244409,0.337317
00:23:00,0.03866,0.06929,0.131495,0.226999,0.338371
00:23:30,0.036896,0.064951,0.122244,0.211964,0.322662
00:24:00,0.035205,0.060787,0.113366,0.196737,0.301952
00:24:30,0.033703,0.05711,0.105679,0.183591,0.299904
00:25:00,0.032219,0.053551,0.098265,0.170552,0.300466
00:25:30,0.030898,0.050414,0.091838,0.159239,0.28543
00:26:00,0.029591,0.047443,0.085646,0.14818,0.266742
00:26:30,0.028425,0.044857,0.080195,0.138578,0.250898
00:27:00,0.02727,0.042367,0.074982,0.129274,0.233979
00:27:30,0.026238,0.04018,0.070387,0.121174,0.219469
00:28:00,0.025216,0.038075,0.06593,0.113308,0.204411
00:28:30,0.024316,0.036227,0.061982,0.106486,0.191361
00:29:00,0.023421,0.034484,0.058196,0.09986,0.178177
00:29:30,0.022612,0.032942,0.054821,0.094039,0.166688
00:30:00,0.021802,0.031437,0.051542,0.088453,0.155268
00:30:30,0.021068,0.030102,0.048621,0.083518,0.145343
00:31:00,0.020333,0.028796,0.045842,0.078721,0.13559
00:31:30,0.019667,0.027633,0.043355,0.074481,0.127141
00:32:00,0.019,0.026494,0.040931,0.070409,0.118874
00:32:30,0.018396,0.025479,0.038765,0.066773,0.111666
00:33:00,0.017791,0.024487,0.036669,0.063226,0.104685
00:33:30,0.017242,0.023612,0.034835,0.060058,0.098553
00:34:00,0.016691,0.02274,0.033084,0.056997,0.092602
00:34:30,0.016188,0.021952,0.031527,0.05426,0.087413
00:35:00,0.015684,0.021167,0.030018,0.051583,0.08235
00:35:30,0.015224,0.020457,0.028679,0.049179,0.077869
00:36:00,0.01478,0.019748,0.027381,0.046832,0.073536
00:36:30,0.014371,0.019105,0.026232,0.044716,0.069717
00:37:00,0.013956,0.018464,0.025115,0.042696,0.065983
00:37:30,0.013574,0.017883,0.02414,0.040863,0.062648
