time,5min,10min,15min,20min,25min
00:00:30,0.0051,0.002231,0.001348,0.00093,0.000691
00:01:00,0.010961,0.004784,0.002887,0.001992,0.00148
00:01:30,0.02171,0.009844,0.006124,0.004339,0.003303
00:02:00,0.034638,0.01569,0.009825,0.007013,0.005376
00:02:30,0.05075,0.022888,0.014335,0.010269,0.007922
00:03:00,0.071508,0.031667,0.019744,0.01411,0.010854
00:03:30,0.099281,0.042525,0.026145,0.018593,0.01428
00:04:00,0.140338,0.056747,0.034349,0.024123,0.018411
00:04:30,0.203619,0.076162,0.044602,0.030974,0.023405
00:05:00,0.305024,0.104818,0.05878,0.039836,0.02976
00:05:30,0.43677,0.147849,0.078963,0.05173,0.037909
00:06:00,0.621451,0.212941,0.108869,0.069049,0.04919
00:06:30,0.845954,0.306064,0.152284,0.093709,0.06515
00:07:00,1.074214,0.431983,0.214248,0.129487,0.087992
00:07:30,1.247754,0.585695,0.296622,0.178401,0.119906
00:08:00,1.330196,0.757525,0.399191,0.243126,0.163087
00:08:30,1.31057,0.922929,0.515829,0.321821,0.21818
00:09:00,1.266378,1.068603,0.636422,0.411718,0.284418
00:09:30,1.204867,1.16925,0.746102,0.504749,0.358061
00:10:00,1.131378,1.246532,0.840162,0.591887,0.434172
00:10:30,1.053302,1.305865,0.899618,0.668592,0.504804
00:11:00,0.972724,1.351582,0.955453,0.71991,0.568121
00:11:30,0.894674,1.37992,1.007305,0.764672,0.61113
00:12:00,0.820096,1.387876,1.055314,0.807184,0.648729
00:12:30,0.750598,1.374732,1.098417,0.846114,0.683743
00:13:00,0.686429,1.339232,1.137121,0.881823,0.716977
00:13:30,0.628556,1.285445,1.171497,0.913971,0.747332
00:14:00,0.575714,1.217043,1.202651,0.943436,0.775051
00:14:30,0.52813,1.141784,1.230197,0.969732,0.800042
00:15:00,0.485163,1.062073,1.255144,0.993224,0.822689
00:15:30,0.446856,0.982467,1.267413,1.014181,0.842917
00:16:00,0.41184,0.904301,1.271452,1.033168,0.861199
00:16:30,0.380572,0.831328,1.266632,1.049862,0.877381
00:17:00,0.352116,0.762524,1.249269,1.06503,0.892194
00:17:30,0.326627,0.700042,1.219269,1.078531,0.905467
00:18:00,0.303343,0.642579,1.175521,1.090636,0.917523
00:18:30,0.282442,0.591115,1.122375,1.093923,0.928278
00:19:00,0.263406,0.54365,1.060483,1.091711,0.938035
00:19:30,0.246902,0.501319,0.99468,1.091221,0.946742
00:20:00,0.231892,0.462922,0.926531,1.086531,0.954639
00:20:30,0.218183,0.428281,0.859985,1.070997,0.961693
00:21:00,0.205613,0.396651,0.795419,1.048261,0.96808
00:21:30,0.19418,0.368207,0.734776,1.020197,0.973687
00:22:00,0.183649,0.342213,0.677873,0.986419,0.978809
00:22:30,0.173886,0.31866,0.626006,0.948705,0.983418
00:23:00,0.164954,0.296984,0.577794,0.906233,0.987614
00:23:30,0.156676,0.277269,0.533942,0.861867,0.985361
00:24:00,0.14897,0.25916,0.493865,0.814922,0.979092
00:24:30,0.141785,0.242615,0.457782,0.767393,0.974792
00:25:00,0.135177,0.2273,0.424484,0.71989,0.967659
00:25:30,0.128977,0.213249,0.394438,0.673954,0.952204
00:26:00,0.123161,0.20022,0.366867,0.629781,0.93132
00:26:30,0.117701,0.188346,0.341964,0.588023,0.906327
00:27:00,0.112632,0.177226,0.318973,0.548312,0.877045
00:27:30,0.107886,0.167426,0.298069,0.511787,0.84479
00:28:00,0.103383,0.158427,0.278719,0.477787,0.80854
00:28:30,0.099152,0.150033,0.261163,0.446551,0.770344
00:29:00,0.095165,0.142235,0.244849,0.417421,0.730195
00:29:30,0.091413,0.135109,0.229931,0.390898,0.689792
00:30:00,0.087917,0.128507,0.216019,0.366296,0.649293
00:30:30,0.084602,0.122361,0.203248,0.343905,0.610229
00:31:00,0.081438,0.11664,0.191436,0.323074,0.571627
00:31:30,0.078434,0.111376,0.180497,0.304015,0.535363
