time,5min,10min,15min,20min,25min
00:00:30,0.008755,0.003804,0.002285,0.00157,0.001162
00:01:00,0.018488,0.008033,0.004826,0.003316,0.002453
00:01:30,0.036028,0.016446,0.010231,0.00724,0.005503
00:02:00,0.055222,0.025667,0.016159,0.011547,0.008852
00:02:30,0.07423,0.03556,0.022787,0.016497,0.012782
00:03:00,0.094759,0.046269,0.029969,0.021864,0.017046
00:03:30,0.111594,0.055854,0.036684,0.027026,0.021231
00:04:00,0.129667,0.066175,0.043924,0.032597,0.02575
00:04:30,0.143063,0.074552,0.050076,0.037471,0.02979
00:05:00,0.157389,0.083543,0.056689,0.042716,0.03414
00:05:30,0.136748,0.090406,0.061977,0.047038,0.037803
00:06:00,0.113355,0.097754,0.067648,0.051678,0.04174
00:06:30,0.099205,0.103138,0.071999,0.055348,0.044921
00:07:00,0.084206,0.108894,0.076659,0.059281,0.048335
00:07:30,0.074684,0.112994,0.080131,0.062301,0.051013
00:08:00,0.064568,0.117372,0.083845,0.065534,0.053883
00:08:30,0.057895,0.120431,0.086556,0.067963,0.056086
00:09:00,0.050793,0.123694,0.089453,0.070563,0.058445
00:09:30,0.04596,0.125943,0.091535,0.072484,0.060225
00:10:00,0.040808,0.128341,0.09376,0.074539,0.062131
00:10:30,0.03721,0.112374,0.095341,0.076041,0.063551
00:11:00,0.03337,0.094551,0.09703,0.077646,0.065071
00:11:30,0.030629,0.083438,0.098221,0.078808,0.066193
00:12:00,0.027701,0.071642,0.099492,0.08005,0.067394
00:12:30,0.025571,0.063972,0.100383,0.080943,0.068274
00:13:00,0.023294,0.055814,0.101334,0.081898,0.069215
00:13:30,0.02161,0.050327,0.101999,0.082581,0.069901
00:14:00,0.01981,0.044483,0.102707,0.083311,0.070634
00:14:30,0.018459,0.040441,0.1032,0.083831,0.071167
00:15:00,0.017014,0.03613,0.103726,0.084387,0.071737
00:15:30,0.015916,0.033077,0.091652,0.084783,0.072149
00:16:00,0.014741,0.029819,0.078214,0.085205,0.072589
00:16:30,0.013838,0.027465,0.069588,0.085504,0.072907
00:17:00,0.012871,0.02495,0.060419,0.085824,0.073247
00:17:30,0.012121,0.023102,0.054315,0.086051,0.073492
00:18:00,0.011318,0.021126,0.047817,0.086293,0.073754
00:18:30,0.010689,0.019651,0.043361,0.076834,0.073943
00:19:00,0.010014,0.018074,0.038611,0.066311,0.074144
