time,5min,10min,15min,20min,25min
00:00:30,0.003949,0.001716,0.001031,0.000708,0.000524
00:01:00,0.008339,0.003623,0.002176,0.001495,0.001106
00:01:30,0.016256,0.007419,0.004615,0.003266,0.002482
00:02:00,0.02492,0.01158,0.00729,0.005209,0.003993
00:02:30,0.033509,0.016048,0.010282,0.007444,0.005767
00:03:00,0.042785,0.020885,0.013525,0.009867,0.007692
00:03:30,0.0504,0.025218,0.01656,0.012199,0.009582
00:04:00,0.058576,0.029884,0.019832,0.014716,0.011624
00:04:30,0.06464,0.033674,0.022614,0.01692,0.01345
00:05:00,0.071126,0.037742,0.025605,0.019291,0.015416
00:05:30,0.061817,0.040849,0.027998,0.021246,0.017073
00:06:00,0.051266,0.044176,0.030565,0.023346,0.018854
00:06:30,0.044875,0.046615,0.032535,0.025007,0.020294
00:07:00,0.038101,0.049222,0.034645,0.026788,0.021839
00:07:30,0.033797,0.05108,0.036218,0.028155,0.023052
00:08:00,0.029225,0.053064,0.037901,0.02962,0.024352
00:08:30,0.026207,0.054451,0.039129,0.030721,0.025349
00:09:00,0.022995,0.05593,0.040442,0.031898,0.026418
00:09:30,0.020808,0.056949,0.041386,0.032769,0.027225
00:10:00,0.018477,0.058036,0.042394,0.033701,0.028088
00:10:30,0.016848,0.050826,0.043111,0.034381,0.028732
00:11:00,0.015111,0.042777,0.043877,0.035109,0.029421
00:11:30,0.01387,0.037755,0.044416,0.035636,0.02993
00:12:00,0.012544,0.032423,0.044993,0.036199,0.030474
00:12:30,0.01158,0.028954,0.045397,0.036604,0.030873
00:13:00,0.010549,0.025265,0.045828,0.037036,0.031299
00:13:30,0.009787,0.022783,0.046129,0.037346,0.03161
00:14:00,0.008971,0.020139,0.04645,0.037677,0.031943
00:14:30,0.00836,0.01831,0.046673,0.037912,0.032184
00:15:00,0.007705,0.016359,0.046911,0.038164,0.032442
00:15:30,0.007208,0.014977,0.041457,0.038343,0.032629
00:16:00,0.006676,0.013502,0.035387,0.038535,0.032829
00:16:30,0.006267,0.012436,0.031488,0.03867,0.032973
00:17:00,0.005829,0.011298,0.027343,0.038815,0.033127
00:17:30,0.005489,0.010461,0.024583,0.038918,0.033238
00:18:00,0.005126,0.009566,0.021644,0.039027,0.033356
00:18:30,0.004841,0.008899,0.019628,0.034755,0.033442
00:19:00,0.004535,0.008185,0.017479,0.030001,0.033533
00:19:30,0.004294,0.007645,0.015968,0.030908,0.033599
00:20:00,0.004036,0.007067,0.014356,0.032063,0.033669
00:20:30,0.003831,0.006625,0.013198,0.028802,0.033719
00:21:00,0.00361,0.006152,0.011961,0.025139,0.033773
00:21:30,0.003434,0.005787,0.011057,0.022674,0.033811
00:22:00,0.003245,0.005395,0.01009,0.020047,0.033852
00:22:30,0.003093,0.005089,0.009373,0.018229,0.033882
00:23:00,0.00293,0.004762,0.008605,0.01629,0.033914
00:23:30,0.002797,0.004504,0.008027,0.014916,0.030369
00:24:00,0.002655,0.004228,0.007409,0.01345,0.026427
00:24:30,0.00254,0.004009,0.006937,0.01239,0.027105
00:25:00,0.002416,0.003775,0.006433,0.011257,0.027982
00:25:30,0.002314,0.003587,0.006044,0.010424,0.025261
00:26:00,0.002205,0.003386,0.005628,0.009534,0.022209
00:26:30,0.002116,0.003225,0.005304,0.00887,0.020122
00:27:00,0.00202,0.003052,0.004957,0.008159,0.017897
00:27:30,0.00194,0.002912,0.004685,0.007621,0.016337
00:28:00,0.001855,0.002762,0.004393,0.007046,0.014673
00:28:30,0.001785,0.00264,0.004163,0.006606,0.01348
