time,5min,10min,15min,20min,25min
00:00:30,0.008261,0.003588,0.002158,0.001485,0.001101
00:01:00,0.018421,0.007861,0.004692,0.003218,0.00238
00:01:30,0.038801,0.016937,0.010327,0.007225,0.005446
00:02:00,0.065967,0.028702,0.017529,0.012233,0.009236
00:02:30,0.100486,0.043879,0.026821,0.018881,0.014329
00:03:00,0.145296,0.063394,0.038691,0.027169,0.020595
00:03:30,0.196036,0.086007,0.052619,0.036971,0.028042
00:04:00,0.256606,0.113611,0.069663,0.048987,0.03719
00:04:30,0.320459,0.143585,0.08844,0.062348,0.047384
00:05:00,0.391156,0.177812,0.110237,0.077991,0.059399
00:05:30,0.426757,0.213432,0.13324,0.094651,0.072272
00:06:00,0.44498,0.252049,0.158639,0.113264,0.086798
00:06:30,0.456957,0.290737,0.184572,0.132452,0.101878
00:07:00,0.456426,0.330979,0.21212,0.153103,0.118245
00:07:30,0.451103,0.369948,0.239481,0.173909,0.134861
00:08:00,0.437912,0.408775,0.267426,0.195541,0.152324
00:08:30,0.422116,0.444896,0.294368,0.21674,0.169722
00:09:00,0.401679,0.479719,0.320953,0.23808,0.187442
00:09:30,0.380442,0.511402,0.345872,0.258423,0.204561
00:10:00,0.357272,0.540642,0.369773,0.27831,0.221546
00:10:30,0.334877,0.545944,0.391574,0.296857,0.237538
00:11:00,0.311834,0.537102,0.411898,0.314489,0.253074
00:11:30,0.290111,0.524223,0.430384,0.330709,0.267457
00:12:00,0.268933,0.503652,0.447495,0.345916,0.281104
00:12:30,0.24946,0.481658,0.462795,0.359742,0.2936
00:13:00,0.230838,0.455897,0.476742,0.372493,0.305272
00:13:30,0.213944,0.430504,0.48902,0.383826,0.3159
00:14:00,0.198023,0.403484,0.500182,0.394227,0.325809
00:14:30,0.183658,0.377474,0.510145,0.403618,0.33468
00:15:00,0.170191,0.351424,0.519262,0.412258,0.342909
00:15:30,0.157982,0.32728,0.512571,0.420019,0.35029
00:16:00,0.14673,0.303502,0.496859,0.427117,0.357088
00:16:30,0.136528,0.28168,0.479296,0.433476,0.36317
00:17:00,0.127034,0.260903,0.457017,0.439296,0.368705
00:17:30,0.118406,0.241981,0.434642,0.444482,0.373704
00:18:00,0.110478,0.224074,0.409996,0.449226,0.378305
00:18:30,0.10331,0.207939,0.385982,0.44207,0.38243
00:19:00,0.096649,0.192816,0.361319,0.428199,0.386224
00:19:30,0.09064,0.179134,0.338272,0.42356,0.389655
00:20:00,0.085026,0.166377,0.315273,0.421106,0.392833
00:20:30,0.079972,0.154804,0.293792,0.408983,0.395679
00:21:00,0.075304,0.144145,0.273067,0.392563,0.398277
00:21:30,0.071058,0.134439,0.254096,0.37577,0.40061
00:22:00,0.067087,0.125413,0.236005,0.356921,0.40274
00:22:30,0.063538,0.117186,0.21948,0.338657,0.404648
00:23:00,0.060199,0.10961,0.203934,0.319429,0.406384
00:23:30,0.057129,0.102704,0.189822,0.301137,0.398625
00:24:00,0.054234,0.096253,0.176553,0.28289,0.385628
00:24:30,0.051602,0.090389,0.164527,0.265846,0.380346
00:25:00,0.049141,0.084869,0.153269,0.249206,0.376913
00:25:30,0.046872,0.079843,0.14314,0.233772,0.365748
00:26:00,0.044729,0.075171,0.133627,0.218906,0.35121
00:26:30,0.042765,0.07088,0.125005,0.205255,0.336384
00:27:00,0.040902,0.06685,0.116915,0.192258,0.319744
00:27:30,0.039207,0.063225,0.109654,0.180347,0.303576
00:28:00,0.037606,0.059811,0.102834,0.169049,0.286853
00:28:30,0.036118,0.056662,0.096614,0.158693,0.270985
00:29:00,0.034696,0.053695,0.090809,0.149011,0.255139
00:29:30,0.033369,0.051001,0.085477,0.140153,0.240308
00:30:00,0.032088,0.048482,0.080464,0.131777,0.225718
00:30:30,0.030889,0.046163,0.075933,0.124128,0.212275
00:31:00,0.029735,0.043985,0.071634,0.116919,0.199242
00:31:30,0.028672,0.04199,0.067676,0.110411,0.187286
00:32:00,0.02766,0.040106,0.063984,0.104271,0.175806
00:32:30,0.026709,0.038413,0.060595,0.098619,0.165265
00:33:00,0.025789,0.036801,0.057363,0.093313,0.155225
00:33:30,0.024923,0.035311,0.054368,0.088432,0.146137
00:34:00,0.024086,0.033891,0.051547,0.083816,0.137475
00:34:30,0.023299,0.032564,0.04898,0.079583,0.129529
00:35:00,0.02254,0.031292,0.046541,0.075621,0.122024
00:35:30,0.021829,0.030103,0.044298,0.071942,0.115148
00:36:00,0.021147,0.028969,0.042189,0.068443,0.108759
00:36:30,0.020504,0.027939,0.040245,0.065204,0.102863
00:37:00,0.019884,0.026943,0.038448,0.062186,0.097274
00:37:30,0.019311,0.026009,0.036788,0.059358,0.092174
00:38:00,0.018749,0.025108,0.035215,0.056659,0.087339
00:38:30,0.018216,0.024263,0.033757,0.054144,0.082879
00:39:00,0.017695,0.023447,0.032362,0.051748,0.078697
00:39:30,0.017199,0.022682,0.031061,0.049558,0.074855
00:40:00,0.016716,0.021947,0.029819,0.047456,0.071195
00:40:30,0.016256,0.021263,0.028677,0.045489,0.067799
00:41:00,0.01581,0.020602,0.027604,0.04361,0.064592
00:41:30,0.015389,0.019978,0.026599,0.041854,0.061651
00:42:00,0.014977,0.019392,0.025634,0.040171,0.058831
00:42:30,0.014585,0.018833,0.024732,0.038617,0.056203
00:43:00,0.0142,0.018288,0.023865,0.037143,0.053695
00:43:30,0.013832,0.01777,0.023055,0.035758,0.051366
00:44:00,0.013471,0.017265,0.022278,0.034432,0.04918
00:44:30,0.013127,0.016785,0.021557,0.03318,0.047129
00:45:00,0.012789,0.016317,0.020864,0.031968,0.045164
00:45:30,0.012468,0.015873,0.020213,0.030824,0.04333
00:46:00,0.012167,0.015445,0.019598,0.029718,0.041575
00:46:30,0.011877,0.015037,0.019019,0.028675,0.039929
00:47:00,0.011591,0.014639,0.018455,0.027701,0.038383
