time,5min,10min,15min,20min,25min
00:00:30,0.010422,0.0045,0.002709,0.001864,0.001381
00:01:00,0.023396,0.009783,0.005856,0.004015,0.002967
00:01:30,0.048025,0.020417,0.012592,0.008859,0.00671
00:02:00,0.079952,0.033477,0.020701,0.014641,0.011145
00:02:30,0.115939,0.049007,0.030583,0.02177,0.016658
00:03:00,0.15752,0.067895,0.04257,0.030382,0.023312
00:03:30,0.195821,0.087277,0.055245,0.039662,0.030552
00:04:00,0.232328,0.10891,0.069746,0.050395,0.03899
00:04:30,0.263085,0.128731,0.083639,0.060967,0.047433
00:05:00,0.294287,0.148933,0.098315,0.07238,0.056702
00:05:30,0.279145,0.16523,0.111271,0.082794,0.065359
00:06:00,0.247266,0.180947,0.123001,0.092757,0.074152
00:06:30,0.222068,0.194532,0.133223,0.101032,0.08115
00:07:00,0.195005,0.20817,0.143674,0.10954,0.088341
00:07:30,0.174642,0.219928,0.152708,0.117011,0.094736
00:08:00,0.154501,0.231313,0.161842,0.124583,0.101254
00:08:30,0.139101,0.240878,0.169769,0.131231,0.106998
00:09:00,0.124053,0.250305,0.177625,0.137838,0.112749
00:09:30,0.112217,0.258615,0.184429,0.143615,0.117833
00:10:00,0.100783,0.266699,0.191116,0.149365,0.122891
00:10:30,0.091514,0.252529,0.196984,0.154417,0.127366
00:11:00,0.082588,0.229957,0.202664,0.159355,0.131739
00:11:30,0.075246,0.209468,0.207668,0.163731,0.135623
00:12:00,0.068175,0.187515,0.212429,0.167968,0.139445
00:12:30,0.062258,0.170193,0.216565,0.171723,0.142859
00:13:00,0.056586,0.152796,0.220475,0.17535,0.146155
00:13:30,0.051788,0.138856,0.224168,0.178598,0.14911
00:14:00,0.047184,0.125353,0.227565,0.181677,0.151953
00:14:30,0.043277,0.114308,0.230546,0.184417,0.154505
00:15:00,0.039533,0.103685,0.233339,0.187022,0.156946
00:15:30,0.036351,0.094915,0.220342,0.189335,0.159114
00:16:00,0.033309,0.086468,0.200492,0.191516,0.161174
00:16:30,0.030819,0.079348,0.184018,0.193477,0.163037
00:17:00,0.028619,0.072553,0.166297,0.195285,0.164794
00:17:30,0.026844,0.066772,0.151814,0.196905,0.166378
00:18:00,0.02521,0.061223,0.13733,0.198415,0.167862
00:18:30,0.023848,0.056461,0.125559,0.187476,0.169199
00:19:00,0.022538,0.051912,0.114039,0.171726,0.170443
00:19:30,0.021424,0.047969,0.104529,0.169911,0.171549
00:20:00,0.02034,0.044195,0.095377,0.171763,0.172575
00:20:30,0.019415,0.040902,0.087717,0.162863,0.173502
00:21:00,0.018503,0.037756,0.080318,0.150532,0.17436
00:21:30,0.017709,0.034992,0.074053,0.139952,0.175134
00:22:00,0.016924,0.032344,0.068067,0.128688,0.175845
00:22:30,0.016235,0.030016,0.062914,0.119288,0.176485
00:23:00,0.015551,0.027787,0.057981,0.109844,0.177071
00:23:30,0.014948,0.025817,0.053715,0.101972,0.16751
00:24:00,0.014359,0.023936,0.04964,0.094248,0.154064
00:24:30,0.013834,0.022264,0.046081,0.087769,0.151978
00:25:00,0.013309,0.020684,0.042671,0.081397,0.152929
00:25:30,0.012838,0.019326,0.039679,0.075985,0.145167
00:26:00,0.012367,0.018132,0.036814,0.070754,0.134633
00:26:30,0.011944,0.01716,0.034283,0.066261,0.125526
00:27:00,0.011521,0.016261,0.031854,0.061908,0.115803
00:27:30,0.011139,0.015497,0.0297,0.058121,0.107666
00:28:00,0.010758,0.014773,0.027637,0.054471,0.09946
00:28:30,0.010412,0.014148,0.025794,0.051275,0.092607
00:29:00,0.010072,0.013549,0.024036,0.048198,0.08584
00:29:30,0.009763,0.013023,0.022458,0.045484,0.080082
00:30:00,0.009453,0.012507,0.020947,0.042863,0.074483
00:30:30,0.009169,0.012049,0.019599,0.040537,0.069702
00:31:00,0.008884,0.011597,0.018299,0.038289,0.065066
00:31:30,0.008623,0.011194,0.017138,0.036294,0.061043
00:32:00,0.008361,0.010794,0.016028,0.034362,0.057149
00:32:30,0.008121,0.010437,0.015064,0.032629,0.053761
00:33:00,0.00788,0.010088,0.014211,0.030957,0.050483
00:33:30,0.007658,0.00977,0.013508,0.029449,0.047612
00:34:00,0.007436,0.009452,0.01286,0.027988,0.044832
00:34:30,0.007232,0.009163,0.012305,0.026678,0.042373
00:35:00,0.007027,0.008873,0.011779,0.025405,0.039994
00:35:30,0.006838,0.008609,0.01132,0.024248,0.03788
00:36:00,0.00665,0.008345,0.010878,0.023128,0.035842
00:36:30,0.006479,0.008103,0.010491,0.022114,0.034015
00:37:00,0.006307,0.007861,0.010116,0.021128,0.032248
00:37:30,0.006146,0.007639,0.00978,0.020226,0.030663
00:38:00,0.005985,0.007416,0.009447,0.019349,0.029125
00:38:30,0.005834,0.007215,0.009147,0.018554,0.027738
00:39:00,0.005683,0.007015,0.008848,0.017781,0.026402
00:39:30,0.005542,0.006829,0.008578,0.017069,0.025189
00:40:00,0.005401,0.006642,0.008308,0.016375,0.024011
00:40:30,0.005269,0.006469,0.008063,0.015736,0.022944
00:41:00,0.005138,0.006295,0.007818,0.015117,0.021911
00:41:30,0.005014,0.006134,0.007594,0.014551,0.020967
00:42:00,0.004891,0.005972,0.007372,0.013996,0.020049
00:42:30,0.004776,0.005822,0.007172,0.013482,0.019208
00:43:00,0.004661,0.005672,0.00697,0.012979,0.018401
00:43:30,0.004553,0.005532,0.006784,0.012513,0.017659
00:44:00,0.004444,0.005392,0.006596,0.012058,0.016935
00:44:30,0.004343,0.005261,0.006424,0.011641,0.016267
00:45:00,0.004242,0.00513,0.00625,0.011232,0.015617
00:45:30,0.004147,0.005008,0.00609,0.01085,0.015024
00:46:00,0.004051,0.004885,0.005929,0.010477,0.014447
00:46:30,0.003966,0.004773,0.00578,0.010129,0.013913
00:47:00,0.00388,0.004662,0.00563,0.009788,0.01339
00:47:30,0.003798,0.004557,0.005491,0.00947,0.012905
00:48:00,0.003716,0.004451,0.005352,0.009159,0.012431
00:48:30,0.003638,0.004352,0.005222,0.008875,0.011992
00:49:00,0.00356,0.004253,0.005092,0.008596,0.011568
00:49:30,0.003486,0.004159,0.004971,0.008335,0.011173
00:50:00,0.003412,0.004065,0.004851,0.008077,0.010785
00:50:30,0.003341,0.003977,0.004741,0.007835,0.010424
00:51:00,0.003271,0.003888,0.00463,0.007597,0.01007
00:51:30,0.003204,0.003805,0.004526,0.007373,0.00974
00:52:00,0.003138,0.003721,0.004422,0.007153,0.009417
00:52:30,0.003075,0.003642,0.004323,0.006947,0.009116
00:53:00,0.003011,0.003564,0.004224,0.006744,0.008828
00:53:30,0.002952,0.003489,0.004132,0.006554,0.008558
00:54:00,0.002892,0.003415,0.004039,0.006371,0.008292
00:54:30,0.002835,0.003345,0.003951,0.006199,0.008042
