time,5min,10min,15min,20min,25min
00:00:30,0.003549,0.001549,0.000937,0.000648,0.000483
00:01:00,0.009237,0.003774,0.002212,0.001506,0.001113
00:01:30,0.021823,0.008839,0.005192,0.00355,0.002633
00:02:00,0.043841,0.017242,0.009977,0.006736,0.004964
00:02:30,0.078181,0.030381,0.017375,0.011654,0.008558
00:03:00,0.12735,0.049833,0.028375,0.018936,0.013825
00:03:30,0.189869,0.075817,0.043389,0.028943,0.021104
00:04:00,0.261776,0.108281,0.0627,0.042152,0.030783
00:04:30,0.337454,0.145616,0.085856,0.058201,0.042772
00:05:00,0.412216,0.185767,0.111981,0.076909,0.056964
00:05:30,0.462653,0.226442,0.139674,0.097398,0.072873
00:06:00,0.483118,0.266376,0.167822,0.118803,0.089985
00:06:30,0.478221,0.304537,0.195535,0.140366,0.107466
00:07:00,0.457356,0.340543,0.222303,0.161625,0.125012
00:07:30,0.426612,0.373856,0.247572,0.182067,0.142101
00:08:00,0.391853,0.405303,0.271476,0.201605,0.158661
00:08:30,0.356987,0.43396,0.29368,0.219894,0.174354
00:09:00,0.323629,0.461118,0.314682,0.237314,0.189321
00:09:30,0.292701,0.485775,0.334109,0.253507,0.203268
00:10:00,0.264372,0.509297,0.352679,0.268983,0.216634
00:10:30,0.239679,0.518562,0.369612,0.28325,0.229061
00:11:00,0.217522,0.511891,0.385907,0.296952,0.241038
00:11:30,0.198008,0.491712,0.400853,0.309578,0.252159
00:12:00,0.180087,0.463373,0.415087,0.321723,0.262891
00:12:30,0.164268,0.430558,0.427975,0.332931,0.272715
00:13:00,0.149821,0.396088,0.44023,0.343662,0.282201
00:13:30,0.137115,0.363092,0.451304,0.353451,0.290931
00:14:00,0.125415,0.331519,0.46172,0.362806,0.29933
00:14:30,0.115138,0.302595,0.471067,0.3712,0.30703
00:15:00,0.105597,0.275844,0.479913,0.379215,0.314424
00:15:30,0.097144,0.252208,0.479212,0.386481,0.32111
00:16:00,0.089276,0.230714,0.467598,0.393387,0.32753
00:16:30,0.08242,0.211816,0.446955,0.399624,0.333352
00:17:00,0.076213,0.194269,0.420366,0.405519,0.338891
00:17:30,0.070846,0.178679,0.391353,0.410798,0.34389
00:18:00,0.065852,0.164198,0.36161,0.415723,0.348635
00:18:30,0.061426,0.151323,0.33308,0.413549,0.352929
00:19:00,0.057318,0.139285,0.30583,0.402991,0.356988
00:19:30,0.053649,0.12849,0.280824,0.392743,0.360655
00:20:00,0.050176,0.118429,0.257351,0.386284,0.364076
00:20:30,0.047103,0.10937,0.236723,0.377908,0.367149
00:21:00,0.044218,0.100886,0.217829,0.365621,0.370051
00:21:30,0.042071,0.093219,0.201035,0.349732,0.372679
00:22:00,0.040103,0.086063,0.185377,0.331505,0.37515
00:22:30,0.038264,0.079581,0.17143,0.312523,0.37739
00:23:00,0.036607,0.07351,0.158442,0.293211,0.37949
00:23:30,0.03506,0.068025,0.146805,0.274772,0.375989
00:24:00,0.033657,0.062893,0.135901,0.256759,0.36581
00:24:30,0.032361,0.058364,0.126081,0.239909,0.356126
00:25:00,0.031201,0.054117,0.116904,0.224161,0.349401
00:25:30,0.030132,0.050311,0.108598,0.210053,0.341204
00:26:00,0.029212,0.046791,0.100794,0.196795,0.32985
00:26:30,0.028351,0.043675,0.093703,0.184858,0.315826
00:27:00,0.027564,0.040849,0.087061,0.173663,0.299897
00:27:30,0.026819,0.038384,0.081013,0.16356,0.28342
00:28:00,0.026131,0.036101,0.075307,0.154056,0.266571
00:28:30,0.025475,0.034062,0.070125,0.145435,0.250335
00:29:00,0.024862,0.032129,0.065197,0.137287,0.234523
00:29:30,0.024272,0.030387,0.060748,0.129873,0.219782
00:30:00,0.023714,0.028726,0.056524,0.122887,0.205957
00:30:30,0.023175,0.027553,0.052647,0.116521,0.193426
00:31:00,0.022663,0.02647,0.049009,0.110463,0.181674
00:31:30,0.022177,0.025439,0.045699,0.104947,0.171046
00:32:00,0.021705,0.024479,0.042567,0.099688,0.161048
00:32:30,0.021244,0.023571,0.039737,0.094863,0.151985
00:33:00,0.020794,0.022739,0.037118,0.090299,0.143412
00:33:30,0.020354,0.021963,0.034747,0.086098,0.135614
00:34:00,0.019922,0.021283,0.03251,0.082074,0.12822
00:34:30,0.019501,0.020654,0.030521,0.07837,0.121527
00:35:00,0.019087,0.020082,0.028746,0.074852,0.115162
00:35:30,0.018683,0.019543,0.027195,0.071593,0.10934
00:36:00,0.018286,0.01905,0.025742,0.06846,0.103816
00:36:30,0.017901,0.018585,0.024694,0.065555,0.098747
00:37:00,0.017522,0.018155,0.023739,0.062805,0.093913
00:37:30,0.017155,0.017746,0.022835,0.060253,0.089511
00:38:00,0.016792,0.017365,0.021994,0.057793,0.085293
00:38:30,0.016441,0.016999,0.021214,0.055499,0.0814
00:39:00,0.016094,0.016652,0.020488,0.053287,0.077688
00:39:30,0.015759,0.016318,0.019795,0.051248,0.074279
00:40:00,0.015438,0.015997,0.019152,0.049291,0.071003
00:40:30,0.015125,0.015687,0.018547,0.047457,0.067964
00:41:00,0.014814,0.015396,0.017992,0.045683,0.065044
00:41:30,0.014514,0.015112,0.017473,0.044021,0.06238
00:42:00,0.014215,0.014835,0.016998,0.042413,0.059813
00:42:30,0.013926,0.014563,0.016554,0.040909,0.057421
00:43:00,0.013639,0.014296,0.016145,0.03947,0.055112
00:43:30,0.013362,0.014034,0.01576,0.038116,0.052959
00:44:00,0.013086,0.013776,0.015415,0.0368,0.050912
00:44:30,0.01282,0.013523,0.015087,0.035561,0.049005
00:45:00,0.012557,0.013273,0.014777,0.034358,0.047159
00:45:30,0.012303,0.013028,0.01448,0.033225,0.045429
00:46:00,0.012051,0.012786,0.014196,0.032126,0.043755
00:46:30,0.011808,0.01255,0.013923,0.031094,0.042186
00:47:00,0.011568,0.012316,0.013659,0.030121,0.040676
00:47:30,0.011337,0.012088,0.013403,0.029199,0.03927
00:48:00,0.011108,0.011862,0.013154,0.028299,0.037905
00:48:30,0.010887,0.011642,0.012913,0.027446,0.03662
00:49:00,0.010669,0.011424,0.012677,0.026612,0.035371
00:49:30,0.010459,0.011213,0.012447,0.025822,0.034195
00:50:00,0.010252,0.011003,0.012221,0.025051,0.033054
00:50:30,0.010053,0.0108,0.012001,0.024319,0.03198
00:51:00,0.009856,0.010598,0.011784,0.023606,0.030945
00:51:30,0.009677,0.010403,0.011573,0.022929,0.029992
00:52:00,0.009499,0.010209,0.011365,0.022279,0.029062
00:52:30,0.009327,0.010021,0.011162,0.02167,0.028181
00:53:00,0.009156,0.009839,0.010961,0.021075,0.02732
00:53:30,0.008992,0.00967,0.010766,0.020508,0.026504
00:54:00,0.008828,0.009499,0.010573,0.019953,0.025707
00:54:30,0.00867,0.009334,0.010385,0.019425,0.024952
00:55:00,0.008512,0.00917,0.010199,0.018908,0.024214
00:55:30,0.00836,0.009012,0.010018,0.018415,0.023515
00:56:00,0.008209,0.008854,0.009848,0.017932,0.022832
00:56:30,0.008062,0.008701,0.009682,0.017472,0.022199
00:57:00,0.007917,0.008549,0.009516,0.017021,0.021584
00:57:30,0.007777,0.008401,0.009354,0.016591,0.021
00:58:00,0.007637,0.008255,0.009193,0.016169,0.020428
00:58:30,0.007503,0.008112,0.009038,0.015768,0.019884
00:59:00,0.007369,0.007971,0.008884,0.015375,0.019352
00:59:30,0.00724,0.007834,0.008734,0.015013,0.018844
01:00:00,0.007112,0.007697,0.008585,0.014655,0.018347
01:00:30,0.006989,0.007565,0.008441,0.014313,0.017873
01:01:00,0.006866,0.007434,0.008297,0.013976,0.017409
01:01:30,0.006748,0.007308,0.008158,0.013653,0.016966
01:02:00,0.006631,0.007182,0.008019,0.013335,0.016532
01:02:30,0.006518,0.00706,0.007884,0.01303,0.016119
01:03:00,0.006406,0.006939,0.00775,0.01273,0.015713
01:03:30,0.006299,0.006822,0.00762,0.012443,0.01533
01:04:00,0.006192,0.006706,0.007491,0.01216,0.014964
01:04:30,0.006088,0.006594,0.007366,0.01189,0.014612
01:05:00,0.005986,0.006483,0.007241,0.011624,0.014266
01:05:30,0.005887,0.006375,0.007121,0.01137,0.013935
01:06:00,0.005789,0.006269,0.007001,0.011121,0.013609
