time,5min,10min,15min,20min,25min
00:00:30,0.009502,0.004072,0.002434,0.00167,0.001235
00:01:00,0.02288,0.009513,0.005594,0.00379,0.002779
00:01:30,0.04937,0.021178,0.012732,0.008805,0.006587
00:02:00,0.084248,0.036758,0.022243,0.015453,0.011584
00:02:30,0.122943,0.055618,0.034262,0.024074,0.018212
00:03:00,0.164685,0.077094,0.048305,0.034329,0.026169
00:03:30,0.201811,0.097925,0.062604,0.045075,0.034731
00:04:00,0.238505,0.119255,0.077603,0.056594,0.043993
00:04:30,0.26836,0.137937,0.091257,0.067334,0.052858
00:05:00,0.297025,0.156341,0.104907,0.078224,0.061904
00:05:30,0.280536,0.171744,0.116699,0.087831,0.070026
00:06:00,0.246655,0.186686,0.128308,0.097366,0.078152
00:06:30,0.216812,0.198896,0.138042,0.105537,0.085212
00:07:00,0.186303,0.210603,0.147539,0.113568,0.092197
00:07:30,0.16286,0.219952,0.155359,0.12032,0.098159
00:08:00,0.141217,0.228802,0.162921,0.12691,0.104011
00:08:30,0.124934,0.235773,0.169066,0.13236,0.108928
00:09:00,0.109886,0.242443,0.174951,0.13764,0.113723
00:09:30,0.098338,0.247684,0.179654,0.141979,0.117714
00:10:00,0.087587,0.252588,0.184166,0.146153,0.121585
00:10:30,0.079153,0.23393,0.187805,0.149545,0.12478
00:11:00,0.071199,0.205168,0.191249,0.152769,0.127864
00:11:30,0.06487,0.180846,0.193969,0.155406,0.130378
00:12:00,0.058843,0.156729,0.196533,0.157929,0.132794
00:12:30,0.05398,0.138217,0.198569,0.159954,0.13478
00:13:00,0.049289,0.121052,0.20049,0.16188,0.136685
00:13:30,0.045463,0.107877,0.202007,0.163427,0.138231
00:14:00,0.041772,0.095635,0.203434,0.164898,0.139709
00:14:30,0.038733,0.086127,0.204556,0.166077,0.140905
00:15:00,0.035781,0.077179,0.205615,0.167195,0.142049
00:15:30,0.033326,0.070097,0.190575,0.168089,0.142974
00:16:00,0.030933,0.06339,0.168427,0.168936,0.143857
00:16:30,0.028918,0.057991,0.149662,0.169607,0.144569
00:17:00,0.026962,0.052843,0.131081,0.170243,0.145248
00:17:30,0.025297,0.048621,0.116648,0.170752,0.145796
00:18:00,0.023662,0.044571,0.10306,0.171235,0.146318
00:18:30,0.022279,0.041241,0.092548,0.159369,0.14674
00:19:00,0.020914,0.038025,0.082667,0.142014,0.147141
00:19:30,0.019739,0.035346,0.074878,0.138446,0.147462
00:20:00,0.018579,0.032755,0.067522,0.139885,0.147768
00:20:30,0.017585,0.030576,0.061639,0.131119,0.148016
00:21:00,0.0166,0.028454,0.056026,0.118063,0.148251
00:21:30,0.015744,0.026667,0.051471,0.106607,0.148441
00:22:00,0.014897,0.024911,0.047082,0.095063,0.148622
00:22:30,0.014158,0.023414,0.043486,0.085821,0.148767
00:23:00,0.013436,0.021958,0.040024,0.076981,0.148905
00:23:30,0.012803,0.020704,0.037153,0.069947,0.139009
00:24:00,0.01217,0.019467,0.034369,0.063259,0.124648
00:24:30,0.011613,0.0184,0.032046,0.057871,0.12146
00:25:00,0.011058,0.017355,0.029777,0.052732,0.122294
00:25:30,0.010569,0.016447,0.027873,0.04852,0.114866
00:26:00,0.010083,0.015547,0.02601,0.04448,0.10398
00:26:30,0.009659,0.014764,0.024423,0.041158,0.094389
00:27:00,0.009234,0.013988,0.022871,0.03795,0.084647
