time,5min,10min,15min,20min,25min
00:00:30,0.003657,0.0016,0.000968,0.00067,0.000499
00:01:00,0.008073,0.003503,0.002114,0.001461,0.001088
00:01:30,0.016919,0.007449,0.004597,0.003245,0.002465
00:02:00,0.029163,0.012533,0.007641,0.005398,0.004114
00:02:30,0.047129,0.019614,0.011859,0.008296,0.006297
00:03:00,0.076704,0.030002,0.017627,0.012199,0.009182
00:03:30,0.125179,0.045185,0.025744,0.017405,0.012942
00:04:00,0.208039,0.069882,0.037943,0.025064,0.018295
00:04:30,0.338208,0.108373,0.056447,0.036074,0.025757
00:05:00,0.528981,0.168449,0.085327,0.052982,0.036963
00:05:30,0.756868,0.254917,0.127604,0.077975,0.053354
00:06:00,0.998367,0.371277,0.187843,0.114116,0.077313
00:06:30,1.20676,0.512612,0.266776,0.163242,0.110377
00:07:00,1.300416,0.66861,0.363064,0.226348,0.154327
00:07:30,1.294051,0.821463,0.469834,0.301262,0.208674
00:08:00,1.256442,0.949583,0.578616,0.383858,0.271908
00:08:30,1.196203,1.029404,0.678278,0.467273,0.33956
00:09:00,1.120936,1.10868,0.742554,0.544984,0.407168
00:09:30,1.039628,1.183383,0.800947,0.597208,0.469183
00:10:00,0.956229,1.250727,0.85704,0.643884,0.510645
00:10:30,0.875779,1.298407,0.908783,0.688596,0.549541
00:11:00,0.799327,1.325415,0.9554,0.730347,0.586767
00:11:30,0.728415,1.330824,0.99717,0.768277,0.621078
00:12:00,0.6627,1.308244,1.034631,0.802022,0.652672
00:12:30,0.603828,1.261971,1.06743,0.83245,0.681265
00:13:00,0.550921,1.19739,1.096973,0.860092,0.707246
00:13:30,0.503551,1.12188,1.123236,0.88485,0.730633
00:14:00,0.461183,1.040899,1.146795,0.907077,0.751792
00:14:30,0.423521,0.959447,1.167788,0.92685,0.770679
00:15:00,0.389646,0.880176,1.186382,0.944722,0.787619
00:15:30,0.359288,0.805048,1.194416,0.960725,0.802906
00:16:00,0.331949,0.735762,1.191088,0.975098,0.816799
00:16:30,0.307341,0.671957,1.175441,0.987938,0.829315
00:17:00,0.28505,0.614285,1.141863,0.999495,0.840685
00:17:30,0.264971,0.562731,1.094134,1.009821,0.850874
00:18:00,0.246938,0.51597,1.035435,1.019091,0.860077
00:18:30,0.230702,0.474218,0.970264,1.020891,0.86834
00:19:00,0.215887,0.436678,0.90199,1.014505,0.875816
00:19:30,0.20257,0.403037,0.834201,1.00514,0.882541
00:20:00,0.190325,0.372573,0.76907,0.991595,0.888635
00:20:30,0.179121,0.345084,0.707404,0.969126,0.894121
00:21:00,0.168977,0.320219,0.649876,0.940378,0.899056
00:21:30,0.159654,0.297636,0.597493,0.907302,0.903499
00:22:00,0.15099,0.277034,0.549551,0.869173,0.907535
