time,5min,10min,15min,20min,25min
00:00:30,0.00393,0.001669,0.000992,0.000676,0.000497
00:01:00,0.009974,0.004089,0.00238,0.001602,0.001169
00:01:30,0.022445,0.00944,0.005601,0.003845,0.002851
00:02:00,0.039493,0.016908,0.010115,0.006962,0.00519
00:02:30,0.059864,0.026464,0.016093,0.011208,0.008417
00:03:00,0.082006,0.037447,0.023171,0.016305,0.01235
00:03:30,0.103865,0.048908,0.030799,0.021963,0.016783
00:04:00,0.125389,0.060618,0.03881,0.027997,0.021604
00:04:30,0.145502,0.071863,0.046664,0.03402,0.026468
00:05:00,0.16512,0.082957,0.054501,0.040097,0.03143
00:05:30,0.162495,0.093338,0.061919,0.045905,0.036206
00:06:00,0.149738,0.103586,0.069273,0.051682,0.040981
00:06:30,0.13491,0.113029,0.076132,0.057106,0.045499
00:07:00,0.120461,0.122434,0.082964,0.062525,0.05
00:07:30,0.107767,0.130912,0.089248,0.067569,0.054227
00:08:00,0.096066,0.139391,0.095561,0.072621,0.058454
00:08:30,0.086226,0.146774,0.101242,0.077236,0.062371
00:09:00,0.077008,0.154245,0.106964,0.081887,0.066314
00:09:30,0.069337,0.160599,0.111969,0.086063,0.0699
00:10:00,0.061998,0.167021,0.117043,0.090294,0.07352
00:10:30,0.055921,0.16007,0.12141,0.094009,0.076749
00:11:00,0.050022,0.147423,0.125848,0.097777,0.080041
00:11:30,0.045171,0.13379,0.129548,0.101013,0.082919
00:12:00,0.040397,0.12042,0.133323,0.104317,0.085849
00:12:30,0.036498,0.108774,0.136408,0.107089,0.08836
00:13:00,0.032634,0.097834,0.139559,0.109926,0.090934
00:13:30,0.02951,0.088676,0.142086,0.112267,0.093101
00:14:00,0.026396,0.07993,0.144692,0.114676,0.09532
00:14:30,0.023911,0.072697,0.146752,0.116632,0.097159
00:15:00,0.021434,0.06564,0.148881,0.11865,0.099056
00:15:30,0.019505,0.059845,0.141842,0.120267,0.100608
00:16:00,0.017586,0.054128,0.130752,0.12194,0.102213
00:16:30,0.016616,0.04944,0.119297,0.123264,0.10351
00:17:00,0.015712,0.044766,0.107928,0.124639,0.104856
00:17:30,0.014941,0.040946,0.09814,0.125715,0.105931
00:18:00,0.014202,0.037104,0.088764,0.126836,0.107049
00:18:30,0.013558,0.033968,0.080959,0.120989,0.107935
00:19:00,0.012931,0.030801,0.073388,0.111995,0.108857
00:19:30,0.012379,0.028218,0.067135,0.110096,0.109582
00:20:00,0.011847,0.0256,0.060987,0.111229,0.110338
00:20:30,0.011375,0.023457,0.055933,0.107101,0.110928
00:21:00,0.010912,0.021283,0.05091,0.10047,0.111544
00:21:30,0.010496,0.019505,0.046783,0.093471,0.112023
00:22:00,0.010088,0.017693,0.042653,0.086377,0.112523
00:22:30,0.009724,0.016225,0.039254,0.080115,0.11291
00:23:00,0.009366,0.014729,0.035835,0.07403,0.113315
00:23:30,0.009045,0.013522,0.033025,0.068845,0.108127
00:24:00,0.008727,0.012291,0.030185,0.063778,0.100367
00:24:30,0.008436,0.011773,0.02785,0.059499,0.09848
00:25:00,0.008149,0.011295,0.025473,0.055264,0.099024
00:25:30,0.007889,0.010867,0.023519,0.051668,0.095322
00:26:00,0.00763,0.010446,0.021521,0.04811,0.089598
00:26:30,0.007394,0.010066,0.019874,0.04514,0.083621
00:27:00,0.007158,0.009694,0.018189,0.042161,0.077514
00:27:30,0.006942,0.009357,0.016805,0.039668,0.072116
00:28:00,0.006729,0.009026,0.015383,0.037147,0.066843
00:28:30,0.006533,0.008724,0.014212,0.03504,0.062344
00:29:00,0.006336,0.008423,0.013011,0.032892,0.057918
00:29:30,0.006156,0.008149,0.012031,0.031096,0.054171
00:30:00,0.005976,0.007879,0.011022,0.029264,0.05044
00:30:30,0.00581,0.007632,0.010198,0.027724,0.047275
00:31:00,0.005643,0.007386,0.009354,0.026145,0.044126
00:31:30,0.005489,0.00716,0.009002,0.024819,0.041497
00:32:00,0.005334,0.006936,0.008676,0.023459,0.038843
00:32:30,0.005192,0.006732,0.008382,0.02231,0.03662
00:33:00,0.005048,0.006527,0.008091,0.021127,0.034367
00:33:30,0.004917,0.006338,0.007826,0.020127,0.032471
00:34:00,0.004783,0.00615,0.007564,0.019103,0.030544
00:34:30,0.004662,0.005978,0.007327,0.018234,0.028926
00:35:00,0.004539,0.005804,0.00709,0.017335,0.027268
00:35:30,0.004427,0.005644,0.006874,0.016569,0.025869
00:36:00,0.004313,0.005483,0.006658,0.015777,0.02444
00:36:30,0.004208,0.005335,0.006463,0.015101,0.023233
00:37:00,0.0041,0.005185,0.006267,0.014406,0.021992
00:37:30,0.004002,0.005049,0.006087,0.013812,0.020941
00:38:00,0.0039,0.00491,0.005906,0.013195,0.019859
00:38:30,0.003808,0.004783,0.005742,0.012666,0.018949
00:39:00,0.003713,0.004655,0.005577,0.012117,0.018007
00:39:30,0.003627,0.004539,0.005425,0.011644,0.017205
00:40:00,0.003538,0.00442,0.005272,0.011154,0.016375
00:40:30,0.003456,0.004312,0.005131,0.010731,0.015667
00:41:00,0.003373,0.004201,0.00499,0.010293,0.014935
00:41:30,0.003296,0.004099,0.00486,0.009918,0.014313
00:42:00,0.003218,0.003995,0.004728,0.009526,0.013669
00:42:30,0.003147,0.003899,0.004608,0.009187,0.013116
00:43:00,0.003072,0.003801,0.004487,0.008833,0.012542
00:43:30,0.003004,0.003712,0.004377,0.008526,0.012048
00:44:00,0.002934,0.00362,0.004264,0.008206,0.011536
00:44:30,0.002871,0.003536,0.004161,0.007928,0.011095
00:45:00,0.002806,0.00345,0.004056,0.007639,0.010637
00:45:30,0.002748,0.003371,0.00396,0.007387,0.010242
00:46:00,0.002688,0.00329,0.003862,0.007124,0.009835
00:46:30,0.002632,0.003216,0.003771,0.006895,0.009482
00:47:00,0.002575,0.003139,0.003678,0.006656,0.009114
00:47:30,0.002522,0.003069,0.003593,0.006449,0.008794
00:48:00,0.002468,0.002997,0.003506,0.006234,0.008462
00:48:30,0.002418,0.002932,0.003426,0.006045,0.008172
00:49:00,0.002366,0.002865,0.003345,0.005847,0.007871
00:49:30,0.002319,0.002804,0.00327,0.005673,0.007609
00:50:00,0.00227,0.002742,0.003193,0.005491,0.007336
00:50:30,0.002225,0.002686,0.003123,0.005331,0.007097
00:51:00,0.002179,0.002627,0.003051,0.005163,0.006849
00:51:30,0.002137,0.002573,0.002984,0.005016,0.006632
00:52:00,0.002093,0.002517,0.002916,0.004862,0.006408
00:52:30,0.002053,0.002466,0.002854,0.004726,0.006213
00:53:00,0.002011,0.002413,0.00279,0.004584,0.006008
00:53:30,0.001973,0.002364,0.002732,0.004459,0.005828
00:54:00,0.001934,0.002314,0.002673,0.004328,0.005639
00:54:30,0.001898,0.002268,0.002619,0.004213,0.005474
00:55:00,0.00186,0.00222,0.002562,0.004092,0.005301
00:55:30,0.001826,0.002177,0.00251,0.003985,0.005148
00:56:00,0.00179,0.002132,0.002456,0.003873,0.004989
00:56:30,0.001758,0.002091,0.002407,0.003774,0.004848
00:57:00,0.001724,0.002048,0.002356,0.00367,0.004702
00:57:30,0.001693,0.002009,0.00231,0.003578,0.004572
00:58:00,0.001661,0.001969,0.002261,0.003484,0.004437
00:58:30,0.001632,0.001932,0.002217,0.003399,0.004317
00:59:00,0.001601,0.001893,0.002172,0.00331,0.004192
00:59:30,0.001573,0.001858,0.00213,0.003231,0.004082
01:00:00,0.001544,0.001822,0.002087,0.003147,0.003966
01:00:30,0.001518,0.001788,0.002047,0.003073,0.003864
01:01:00,0.00149,0.001754,0.002006,0.002995,0.003756
01:01:30,0.001465,0.001722,0.001968,0.002926,0.003661
01:02:00,0.001438,0.001689,0.001929,0.002853,0.003563
01:02:30,0.001414,0.001659,0.001894,0.002788,0.003476
01:03:00,0.001389,0.001628,0.001857,0.00272,0.003385
01:03:30,0.001366,0.001599,0.001823,0.002659,0.003303
01:04:00,0.001342,0.00157,0.001788,0.002595,0.003217
01:04:30,0.00132,0.001542,0.001756,0.002538,0.003141
01:05:00,0.001298,0.001514,0.001722,0.002478,0.003061
01:05:30,0.001277,0.001488,0.001692,0.002424,0.002989
01:06:00,0.001255,0.001461,0.00166,0.002368,0.002915
01:06:30,0.001235,0.001436,0.001631,0.002318,0.002848
01:07:00,0.001215,0.001411,0.001601,0.002265,0.002777
01:07:30,0.001196,0.001387,0.001573,0.002218,0.002715
01:08:00,0.001176,0.001363,0.001544,0.002168,0.002649
