time,5min,10min,15min,20min,25min
00:00:30,0.008931,0.003806,0.00228,0.001558,0.001152
00:01:00,0.02422,0.009725,0.005633,0.003785,0.002769
00:01:30,0.058,0.023456,0.013662,0.009274,0.006827
00:02:00,0.113549,0.04558,0.026392,0.017854,0.013079
00:02:30,0.192922,0.078099,0.045395,0.030656,0.022531
00:03:00,0.298444,0.123033,0.071865,0.048743,0.035906
00:03:30,0.415114,0.178027,0.105274,0.071784,0.05304
00:04:00,0.53307,0.238653,0.144545,0.099979,0.07463
00:04:30,0.645822,0.300916,0.186082,0.130438,0.098234
00:05:00,0.750897,0.363939,0.229758,0.163367,0.124314
00:05:30,0.793327,0.422849,0.27268,0.196476,0.151056
00:06:00,0.764064,0.478376,0.314425,0.229755,0.178486
00:06:30,0.710712,0.527265,0.3527,0.261063,0.204828
00:07:00,0.64365,0.571319,0.3881,0.290737,0.230219
00:07:30,0.577344,0.608996,0.419332,0.317408,0.25359
00:08:00,0.5121,0.642083,0.447623,0.342038,0.275403
00:08:30,0.457196,0.669909,0.472154,0.363814,0.294835
00:09:00,0.406374,0.694499,0.493727,0.383262,0.312666
00:09:30,0.36248,0.716038,0.512348,0.400196,0.328364
00:10:00,0.323685,0.734296,0.528992,0.415514,0.342524
00:10:30,0.290493,0.716919,0.543277,0.428799,0.354976
00:11:00,0.261319,0.667843,0.555753,0.440714,0.366107
00:11:30,0.236454,0.611312,0.566472,0.450983,0.375884
00:12:00,0.214301,0.550126,0.575867,0.460102,0.384713
00:12:30,0.195287,0.492382,0.583848,0.467964,0.392404
00:13:00,0.178313,0.440818,0.590851,0.474918,0.399294
00:13:30,0.163524,0.394008,0.596788,0.480855,0.405269
00:14:00,0.150193,0.35172,0.601922,0.48615,0.410592
00:14:30,0.138531,0.315486,0.606259,0.490707,0.415177
00:15:00,0.127916,0.283092,0.610075,0.494743,0.419278
00:15:30,0.118568,0.255503,0.59311,0.498195,0.42282
00:16:00,0.109984,0.231068,0.554835,0.501239,0.425977
00:16:30,0.102386,0.21002,0.509902,0.503834,0.428701
00:17:00,0.095393,0.19126,0.461617,0.506122,0.431124
00:17:30,0.089132,0.175038,0.416329,0.508074,0.43321
00:18:00,0.083362,0.16042,0.373691,0.509794,0.435064
00:18:30,0.07816,0.147643,0.336007,0.495827,0.436652
00:19:00,0.073346,0.136084,0.30197,0.465776,0.438057
00:19:30,0.069034,0.125878,0.272451,0.444781,0.439269
00:20:00,0.064979,0.116598,0.246169,0.435155,0.440347
00:20:30,0.061285,0.108333,0.223433,0.418189,0.441277
00:21:00,0.057866,0.100792,0.203153,0.391474,0.442102
00:21:30,0.054738,0.094049,0.185583,0.362175,0.442813
00:22:00,0.051798,0.087822,0.169811,0.331608,0.443445
00:22:30,0.049098,0.082247,0.156029,0.302745,0.443989
00:23:00,0.046557,0.077065,0.143563,0.275268,0.444472
00:23:30,0.044227,0.072429,0.132615,0.250736,0.432364
00:24:00,0.042019,0.068124,0.122632,0.228143,0.407481
00:24:30,0.039993,0.064191,0.113805,0.208254,0.389894
00:25:00,0.038076,0.060507,0.105709,0.190206,0.381224
