time,5min,10min,15min,20min,25min
00:00:30,0.004322,0.001915,0.001169,0.000815,0.000611
00:01:00,0.010272,0.004416,0.002669,0.00185,0.001383
00:01:30,0.02313,0.009686,0.005869,0.004125,0.00313
00:02:00,0.046447,0.01828,0.010704,0.007354,0.005515
00:02:30,0.087329,0.032477,0.018428,0.012409,0.009161
00:03:00,0.158676,0.056384,0.031147,0.02047,0.014884
00:03:30,0.267975,0.093819,0.050536,0.032777,0.023394
00:04:00,0.422004,0.149787,0.080132,0.051282,0.03636
00:04:30,0.614414,0.22514,0.12125,0.077408,0.054602
00:05:00,0.80778,0.320727,0.175573,0.112829,0.079557
00:05:30,0.989053,0.423941,0.24174,0.157089,0.111534
00:06:00,1.153679,0.529574,0.312175,0.209592,0.150583
00:06:30,1.307799,0.647019,0.384609,0.263294,0.194155
00:07:00,1.458228,0.780254,0.465111,0.319831,0.238036
00:07:30,1.611603,0.934247,0.554973,0.382219,0.28521
00:08:00,1.757741,1.113416,0.657558,0.452143,0.337536
00:08:30,1.880359,1.316262,0.776041,0.531219,0.395823
00:09:00,1.96137,1.534992,0.912399,0.621911,0.461867
00:09:30,1.991049,1.758192,1.062722,0.725897,0.537353
00:10:00,1.97223,1.973595,1.220991,0.8417,0.623323
00:10:30,1.916327,2.154684,1.379773,0.964158,0.718251
00:11:00,1.834682,2.285474,1.532922,1.08886,0.819244
00:11:30,1.735294,2.364267,1.674043,1.20987,0.921762
00:12:00,1.622338,2.396294,1.800533,1.324619,1.022382
00:12:30,1.506566,2.393237,1.908796,1.429272,1.117759
00:13:00,1.393066,2.360606,2.001285,1.520513,1.204507
00:13:30,1.2858,2.304719,2.0821,1.599462,1.282376
00:14:00,1.185328,2.229308,2.154122,1.668803,1.350222
00:14:30,1.092662,2.137409,2.218085,1.729546,1.409963
00:15:00,1.007766,2.033625,2.275328,1.784088,1.462918
00:15:30,0.930083,1.922262,2.314483,1.833099,1.509937
00:16:00,0.859177,1.802789,2.327486,1.877073,1.552714
00:16:30,0.794729,1.679814,2.317695,1.916798,1.591464
00:17:00,0.736349,1.559177,2.287151,1.952982,1.626479
00:17:30,0.683209,1.443609,2.238443,1.985397,1.658001
00:18:00,0.634978,1.335302,2.173862,2.01491,1.686344
00:18:30,0.591104,1.233608,2.096208,2.032347,1.712262
00:19:00,0.551251,1.14011,2.009091,2.030786,1.735872
00:19:30,0.514886,1.05395,1.913058,2.021447,1.757139
00:20:00,0.48178,0.975568,1.810262,2.012259,1.776299
00:20:30,0.451638,0.903273,1.703895,1.996137,1.793748
00:21:00,0.424248,0.837488,1.597118,1.967052,1.80959
00:21:30,0.399211,0.77759,1.491646,1.926089,1.823953
00:22:00,0.376437,0.722862,1.389807,1.873568,1.836937
00:22:30,0.355647,0.672758,1.292463,1.812162,1.848604
00:23:00,0.336509,0.626962,1.200959,1.742996,1.859029
00:23:30,0.318986,0.585035,1.115301,1.669217,1.860998
00:24:00,0.30282,0.546661,1.036031,1.591755,1.849009
00:24:30,0.287873,0.511382,0.962617,1.512311,1.831924
00:25:00,0.274059,0.478968,0.894882,1.432673,1.815827
00:25:30,0.261315,0.449061,0.832683,1.353273,1.794856
00:26:00,0.249448,0.421657,0.775637,1.275386,1.764264
00:26:30,0.238392,0.396282,0.723232,1.200451,1.724642
00:27:00,0.228099,0.372898,0.675025,1.128246,1.676047
00:27:30,0.218564,0.351347,0.630811,1.059892,1.620984
00:28:00,0.209611,0.331445,0.590106,0.99503,1.560083
00:28:30,0.201229,0.313217,0.552744,0.934035,1.495627
00:29:00,0.193338,0.296327,0.518227,0.877126,1.428821
00:29:30,0.185935,0.280684,0.486372,0.824134,1.360187
00:30:00,0.179007,0.266274,0.456904,0.77489,1.291114
00:30:30,0.172431,0.252938,0.429735,0.729026,1.222941
00:31:00,0.166211,0.240594,0.404466,0.686528,1.155945
00:31:30,0.160321,0.229144,0.381098,0.647162,1.091033
00:32:00,0.154712,0.218659,0.359351,0.610677,1.028653
00:32:30,0.149381,0.208898,0.339078,0.576909,0.968546
00:33:00,0.144364,0.199786,0.320377,0.545477,0.911911
00:33:30,0.139566,0.19126,0.302942,0.516358,0.858484
00:34:00,0.134996,0.183317,0.286674,0.489219,0.808366
00:34:30,0.130645,0.175957,0.271626,0.46404,0.76144
00:35:00,0.126499,0.169037,0.257692,0.440577,0.717499
00:35:30,0.12256,0.162539,0.24473,0.418673,0.676622
00:36:00,0.118793,0.156427,0.232632,0.398266,0.638539
