time,5min,10min,15min,20min,25min
00:00:30,0.007235,0.003137,0.00189,0.001304,0.000969
00:01:00,0.016556,0.007032,0.004208,0.002883,0.002134
00:01:30,0.036403,0.015561,0.009433,0.006576,0.004967
00:02:00,0.065931,0.027392,0.016387,0.011376,0.008563
00:02:30,0.110077,0.044813,0.026472,0.018304,0.013693
00:03:00,0.17312,0.069456,0.040635,0.027776,0.020641
00:03:30,0.253451,0.102112,0.059386,0.040272,0.029836
00:04:00,0.352895,0.144009,0.083867,0.056869,0.041927
00:04:30,0.466921,0.193419,0.113433,0.077044,0.056875
00:05:00,0.601277,0.25166,0.14872,0.10162,0.075259
00:05:30,0.722883,0.316885,0.188545,0.129463,0.096234
00:06:00,0.852078,0.393702,0.234207,0.161362,0.120442
00:06:30,1.007727,0.484366,0.285765,0.196823,0.147149
00:07:00,1.186695,0.598031,0.34732,0.237888,0.177613
00:07:30,1.369769,0.737819,0.421564,0.285734,0.212154
00:08:00,1.521085,0.908479,0.513773,0.343723,0.253138
00:08:30,1.62768,1.099454,0.624867,0.414212,0.30224
00:09:00,1.67505,1.301507,0.754128,0.499628,0.361779
00:09:30,1.66672,1.498204,0.89219,0.59785,0.432513
00:10:00,1.620723,1.672153,1.030754,0.704743,0.513877
00:10:30,1.551276,1.799473,1.167893,0.81309,0.601368
00:11:00,1.46473,1.878121,1.291433,0.918138,0.690691
00:11:30,1.371243,1.918717,1.398853,1.017472,0.776667
00:12:00,1.276023,1.929646,1.489272,1.108377,0.857547
00:12:30,1.182239,1.919391,1.565194,1.186077,0.932323
00:13:00,1.09152,1.887619,1.631553,1.251472,1.000481
00:13:30,1.00631,1.839282,1.690082,1.307537,1.057266
00:14:00,0.927351,1.771952,1.742096,1.356992,1.106003
00:14:30,0.854663,1.692035,1.788173,1.400886,1.148458
00:15:00,0.787942,1.601099,1.828581,1.440285,1.186453
00:15:30,0.727677,1.503328,1.847051,1.4756,1.220627
00:16:00,0.672406,1.40135,1.844986,1.507375,1.251706
00:16:30,0.622228,1.302036,1.829653,1.535989,1.27931
00:17:00,0.576623,1.206063,1.799609,1.561782,1.304394
00:17:30,0.535408,1.114821,1.759557,1.584922,1.326992
00:18:00,0.498471,1.029025,1.706922,1.605912,1.347387
00:18:30,0.465885,0.95056,1.645237,1.610734,1.365773
00:19:00,0.435519,0.87765,1.573263,1.600636,1.382492
00:19:30,0.407809,0.811346,1.493385,1.593711,1.397373
00:20:00,0.38237,0.75074,1.408344,1.58867,1.410827
00:20:30,0.359185,0.69585,1.322107,1.571281,1.422966
00:21:00,0.337849,0.645284,1.23583,1.541871,1.43399
00:21:30,0.318504,0.59951,1.151497,1.503986,1.443869
00:22:00,0.300595,0.557783,1.069985,1.457182,1.452782
00:22:30,0.284212,0.519501,0.993376,1.40558,1.460678
00:23:00,0.269052,0.486863,0.921545,1.34885,1.467836
00:23:30,0.25514,0.45613,0.854979,1.288923,1.463078
00:24:00,0.242221,0.427402,0.793222,1.226349,1.447256
00:24:30,0.230303,0.400911,0.73695,1.162829,1.435057
00:25:00,0.21917,0.376261,0.684904,1.098596,1.424836
00:25:30,0.208869,0.353477,0.637226,1.035137,1.40517
00:26:00,0.199317,0.332328,0.593485,0.973341,1.376383
00:26:30,0.190316,0.312916,0.553714,0.913677,1.341446
00:27:00,0.18186,0.294776,0.517577,0.856498,1.299917
00:27:30,0.173987,0.27813,0.485715,0.802541,1.254023
00:28:00,0.166667,0.262729,0.455775,0.751805,1.204404
00:28:30,0.159792,0.248616,0.427928,0.704676,1.152569
00:29:00,0.153327,0.235522,0.402009,0.660145,1.098568
00:29:30,0.14724,0.223415,0.378028,0.619108,1.043964
00:30:00,0.141421,0.212144,0.35565,0.58101,0.988952
00:30:30,0.136024,0.201834,0.334974,0.545567,0.934604
00:31:00,0.130891,0.192159,0.315854,0.514898,0.881125
00:31:30,0.12604,0.183147,0.298038,0.485923,0.829672
00:32:00,0.121412,0.174734,0.28146,0.458707,0.779984
00:32:30,0.117032,0.167025,0.26609,0.433212,0.73336
00:33:00,0.112862,0.159765,0.251756,0.409451,0.688848
00:33:30,0.108974,0.153007,0.23851,0.387403,0.647096
00:34:00,0.105277,0.146662,0.226156,0.366724,0.607961
00:34:30,0.101764,0.140736,0.214716,0.34753,0.571711
00:35:00,0.098392,0.135143,0.204087,0.329635,0.537745
00:35:30,0.095181,0.129893,0.194226,0.313103,0.508363
00:36:00,0.092062,0.124905,0.184865,0.297528,0.480043
00:36:30,0.089094,0.120209,0.176157,0.283071,0.453547
00:37:00,0.086245,0.115742,0.168073,0.269506,0.428568
00:37:30,0.083564,0.111539,0.160523,0.25688,0.405381
00:38:00,0.081025,0.107634,0.153424,0.245031,0.383679
00:38:30,0.0786,0.103935,0.146824,0.233957,0.363431
00:39:00,0.076276,0.100394,0.140604,0.223492,0.344486
00:39:30,0.074072,0.097032,0.134812,0.213692,0.326952
00:40:00,0.071938,0.093806,0.129339,0.204493,0.310583
00:40:30,0.069891,0.09071,0.124203,0.195892,0.295287
00:41:00,0.067907,0.087735,0.119341,0.187662,0.28097
00:41:30,0.066004,0.08492,0.114774,0.179914,0.267623
00:42:00,0.06416,0.082283,0.110487,0.172604,0.255113
00:42:30,0.062391,0.079768,0.106521,0.165781,0.243434
00:43:00,0.060707,0.077353,0.102741,0.159282,0.232432
00:43:30,0.059102,0.075061,0.099165,0.153135,0.222114
00:44:00,0.05754,0.072869,0.095748,0.147336,0.212375
