time,5min,10min,15min,20min,25min
00:00:30,0.007354,0.003188,0.001913,0.001314,0.000971
00:01:00,0.015529,0.006731,0.00404,0.002774,0.002051
00:01:30,0.03066,0.013911,0.008629,0.006096,0.004628
00:02:00,0.047223,0.021781,0.013664,0.009744,0.007459
00:02:30,0.064672,0.03058,0.019478,0.01405,0.010858
00:03:00,0.08355,0.040115,0.025783,0.018722,0.014548
00:03:30,0.100795,0.049276,0.032013,0.023429,0.01832
00:04:00,0.119376,0.059161,0.038741,0.028515,0.022397
00:04:30,0.13548,0.068064,0.044943,0.033279,0.026265
00:05:00,0.152802,0.077653,0.051626,0.038416,0.030436
00:05:30,0.138482,0.086038,0.057578,0.043052,0.03424
00:06:00,0.122024,0.095059,0.063986,0.048045,0.038339
00:06:30,0.110763,0.102818,0.069591,0.052462,0.041996
00:07:00,0.09876,0.111161,0.075621,0.057215,0.045932
00:07:30,0.090019,0.118233,0.080828,0.061367,0.049399
00:08:00,0.080677,0.125834,0.086428,0.065834,0.05313
00:08:30,0.07367,0.132173,0.091206,0.069694,0.056382
00:09:00,0.066172,0.138983,0.096341,0.073846,0.059881
00:09:30,0.060468,0.14456,0.100664,0.077394,0.062902
00:10:00,0.054361,0.150548,0.105308,0.081209,0.066151
00:10:30,0.049682,0.138145,0.10916,0.084431,0.068928
00:11:00,0.044672,0.124171,0.113297,0.087893,0.071914
00:11:30,0.04082,0.113865,0.116676,0.09078,0.074437
00:12:00,0.036694,0.102846,0.120304,0.09388,0.077149
00:12:30,0.033521,0.094505,0.123224,0.096433,0.079416
00:13:00,0.030122,0.085576,0.126356,0.099173,0.081851
00:13:30,0.027514,0.078744,0.128843,0.1014,0.083862
00:14:00,0.024722,0.071428,0.13151,0.10379,0.086022
00:14:30,0.022597,0.065797,0.133602,0.105711,0.087787
00:15:00,0.020322,0.059766,0.135844,0.107771,0.089682
00:15:30,0.018623,0.055105,0.125259,0.109408,0.091214
00:16:00,0.016806,0.050112,0.113422,0.111164,0.092859
00:16:30,0.015993,0.046237,0.104456,0.112546,0.094177
00:17:00,0.015146,0.042087,0.09486,0.114028,0.09559
00:17:30,0.014489,0.038854,0.087504,0.115186,0.096713
00:18:00,0.013786,0.03539,0.079628,0.116426,0.097918
00:18:30,0.013232,0.032682,0.073558,0.107825,0.098869
00:19:00,0.012638,0.029781,0.067057,0.098225,0.099887
00:19:30,0.012163,0.027506,0.062027,0.100718,0.100686
00:20:00,0.011654,0.025068,0.05664,0.103789,0.101542
00:20:30,0.011241,0.023152,0.052457,0.097205,0.10221
00:21:00,0.010798,0.021098,0.047975,0.08979,0.102925
00:21:30,0.010434,0.019482,0.044481,0.084001,0.10348
00:22:00,0.010044,0.01775,0.040737,0.077797,0.104075
00:22:30,0.009721,0.016388,0.037806,0.072919,0.104535
00:23:00,0.009374,0.014929,0.034665,0.067689,0.105027
00:23:30,0.009085,0.013786,0.032196,0.063563,0.097536
00:24:00,0.008774,0.012561,0.029549,0.059139,0.089194
00:24:30,0.008512,0.011609,0.027459,0.055638,0.090881
00:25:00,0.008231,0.01059,0.025219,0.051886,0.093017
00:25:30,0.007993,0.010197,0.023445,0.048909,0.0873
00:26:00,0.007737,0.009792,0.021542,0.045717,0.080878
00:26:30,0.00752,0.009461,0.02003,0.043176,0.075829
00:27:00,0.007287,0.009106,0.018408,0.040452,0.070417
00:27:30,0.007087,0.008814,0.017116,0.038277,0.066138
00:28:00,0.006873,0.0085,0.015731,0.035944,0.061551
00:28:30,0.006689,0.008239,0.014625,0.034074,0.057913
00:29:00,0.006492,0.007959,0.01344,0.032068,0.054013
00:29:30,0.006322,0.007724,0.012495,0.030454,0.050912
00:30:00,0.00614,0.007472,0.011481,0.028723,0.047587
00:30:30,0.005982,0.00726,0.010673,0.027325,0.044937
00:31:00,0.005813,0.007031,0.009808,0.025824,0.042095
00:31:30,0.005667,0.006838,0.009123,0.024608,0.039824
00:32:00,0.00551,0.006629,0.008388,0.023302,0.037387
00:32:30,0.005374,0.006452,0.008112,0.022239,0.035433
00:33:00,0.005228,0.006261,0.007828,0.021099,0.033337
00:33:30,0.005102,0.006098,0.007591,0.020167,0.031649
00:34:00,0.004965,0.005923,0.007338,0.019166,0.029839
00:34:30,0.004847,0.005772,0.007125,0.018346,0.028377
00:35:00,0.00472,0.00561,0.006897,0.017465,0.026809
00:35:30,0.004609,0.005471,0.006705,0.01674,0.025537
00:36:00,0.00449,0.005321,0.006498,0.015962,0.024172
00:36:30,0.004387,0.005191,0.006323,0.015319,0.023061
00:37:00,0.004276,0.005052,0.006135,0.014629,0.021869
00:37:30,0.004179,0.004932,0.005974,0.014057,0.020896
00:38:00,0.004074,0.004802,0.005801,0.013443,0.01985
00:38:30,0.003983,0.004689,0.005654,0.012932,0.018994
00:39:00,0.003885,0.004568,0.005495,0.012384,0.018074
00:39:30,0.0038,0.004463,0.005359,0.011927,0.017318
00:40:00,0.003708,0.00435,0.005212,0.011436,0.016506
00:40:30,0.003627,0.004252,0.005086,0.011026,0.015835
00:41:00,0.003541,0.004146,0.00495,0.010585,0.015116
00:41:30,0.003465,0.004054,0.004832,0.010215,0.01452
00:42:00,0.003384,0.003954,0.004706,0.009818,0.01388
00:42:30,0.003313,0.003868,0.004596,0.009484,0.013348
00:43:00,0.003236,0.003774,0.004479,0.009125,0.012777
00:43:30,0.003169,0.003693,0.004377,0.008823,0.012302
00:44:00,0.003096,0.003605,0.004267,0.008498,0.011791
00:44:30,0.003033,0.003529,0.004171,0.008223,0.011364
00:45:00,0.002965,0.003446,0.004068,0.007928,0.010905
00:45:30,0.002905,0.003374,0.003979,0.007678,0.010521
00:46:00,0.002841,0.003297,0.003882,0.00741,0.010108
00:46:30,0.002784,0.003229,0.003798,0.007182,0.009762
00:47:00,0.002723,0.003155,0.003708,0.006937,0.009389
00:47:30,0.00267,0.003091,0.003629,0.006729,0.009075
00:48:00,0.002612,0.003022,0.003544,0.006505,0.008738
00:48:30,0.002562,0.002961,0.003469,0.006314,0.008454
00:49:00,0.002507,0.002896,0.003389,0.006109,0.008148
00:49:30,0.002459,0.002839,0.003319,0.005934,0.007889
00:50:00,0.002408,0.002777,0.003244,0.005746,0.007611
00:50:30,0.002362,0.002723,0.003178,0.005585,0.007375
00:51:00,0.002313,0.002665,0.003106,0.005412,0.007121
00:51:30,0.00227,0.002613,0.003044,0.005264,0.006906
00:52:00,0.002224,0.002558,0.002977,0.005104,0.006674
00:52:30,0.002183,0.002509,0.002918,0.004967,0.006477
00:53:00,0.002139,0.002457,0.002854,0.00482,0.006265
00:53:30,0.0021,0.002411,0.002799,0.004694,0.006084
00:54:00,0.002059,0.002361,0.002739,0.004558,0.005889
00:54:30,0.002022,0.002318,0.002686,0.00444,0.005723
00:55:00,0.001982,0.002271,0.002629,0.004314,0.005544
00:55:30,0.001947,0.002229,0.002579,0.004206,0.005391
00:56:00,0.001909,0.002184,0.002525,0.004089,0.005227
00:56:30,0.001876,0.002145,0.002478,0.003988,0.005085
00:57:00,0.00184,0.002102,0.002427,0.003879,0.004933
00:57:30,0.001809,0.002065,0.002382,0.003785,0.004803
00:58:00,0.001774,0.002025,0.002333,0.003684,0.004663
00:58:30,0.001744,0.001989,0.00229,0.003597,0.004542
00:59:00,0.001712,0.001951,0.002244,0.003503,0.004412
00:59:30,0.001683,0.001917,0.002204,0.003421,0.0043
01:00:00,0.001652,0.00188,0.00216,0.003333,0.00418
01:00:30,0.001625,0.001848,0.002122,0.003257,0.004076
01:01:00,0.001595,0.001813,0.00208,0.003175,0.003964
01:01:30,0.001569,0.001782,0.002043,0.003104,0.003867
01:02:00,0.001541,0.001749,0.002004,0.003027,0.003763
01:02:30,0.001516,0.00172,0.001969,0.00296,0.003673
01:03:00,0.001489,0.001688,0.001931,0.002889,0.003576
01:03:30,0.001465,0.00166,0.001898,0.002826,0.003492
01:04:00,0.001439,0.00163,0.001862,0.002759,0.003402
01:04:30,0.001416,0.001603,0.001831,0.0027,0.003324
01:05:00,0.001392,0.001575,0.001797,0.002637,0.00324
01:05:30,0.00137,0.001549,0.001767,0.002582,0.003166
01:06:00,0.001347,0.001522,0.001734,0.002522,0.003088
01:06:30,0.001326,0.001497,0.001705,0.00247,0.003019
01:07:00,0.001303,0.001471,0.001674,0.002414,0.002945
01:07:30,0.001284,0.001448,0.001647,0.002366,0.002881
01:08:00,0.001262,0.001423,0.001617,0.002313,0.002812
01:08:30,0.001243,0.001401,0.001591,0.002267,0.002752
01:09:00,0.001222,0.001377,0.001563,0.002217,0.002687
01:09:30,0.001204,0.001356,0.001538,0.002174,0.00263
01:10:00,0.001184,0.001333,0.001511,0.002127,0.002569
01:10:30,0.001167,0.001312,0.001487,0.002086,0.002516
01:11:00,0.001148,0.00129,0.001461,0.002042,0.002459
01:11:30,0.001131,0.001271,0.001438,0.002003,0.002409
01:12:00,0.001113,0.00125,0.001413,0.001962,0.002355
01:12:30,0.001097,0.001231,0.001391,0.001925,0.002308
01:13:00,0.00108,0.001211,0.001368,0.001885,0.002257
01:13:30,0.001064,0.001193,0.001347,0.001851,0.002212
01:14:00,0.001048,0.001174,0.001324,0.001813,0.002165
01:14:30,0.001033,0.001157,0.001304,0.00178,0.002123
01:15:00,0.001017,0.001138,0.001283,0.001745,0.002077
01:15:30,0.001003,0.001122,0.001263,0.001714,0.002038
01:16:00,0.000987,0.001104,0.001243,0.00168,0.001995
