Condotta,Portata [l/s],Pendenza,Diametro,G,theta,Rh,tau,Criterio di autopulizia (tau>2 Pa)
c20,545.944,0.038641,0.427,0.7886779778472035,250.52957744240032,0.12976745950131852,49.190718589412306,Verificato!
