Condotta,Portata [l/s],Pendenza,Diametro,G,theta,Rh,tau,Criterio di autopulizia (tau>2 Pa)
c25,793.327,0.007,0.69,0.7489773503746182,239.72955218730237,0.20810662268610625,14.290681779854916,Verificato!
